ID,公司,職務,類別,工作內容,風險等級,自動化風險分數
c1f39f57-17fb-401f-84b8-a5efc5469292,台灣百應生物科技股份有限公司,Data Engineer 資料工程師,資料工程師,"<職務內容>

- 設計與開發資料處理系統並撰寫相關文件
- 設計資料庫 schema 
- 開發Restful API (需與前端工程師協作, 實作出data pipeline相關dashboard所用到的API)
- 提升軟體系統品質（包括但不限於優化 DB 的讀取/寫入、提升系統 Reliability, Availability與Scalability）
- 提升團隊開發品質（包括但不限於優化開發流程、導入更好的開發工具、分享更好的開發經驗）
- 部屬/維運

<必備技能>

- 熟悉 Kafka、Pulsar、GCP Pub/Sub 或 AWS Kinesis 等分散式訊息佇列系統，用於設計和實現高效能的data pipeline。
- 熟練於處理大規模資料，能分析、處理遺漏值並轉換資料格式，為後續分析或模型訓練準備高品質的資料集。
- 熟悉 MongoDB 且能夠建構資料儲存方案並進行效能調整。
- 熟練使用 Python 或 TypeScript 進行資料相關的程式開發，並能使用 Git 進行版本控制。

< 加分技能 > ##依重要序排

- 擁有使用 AWS、GCP、Azure 等雲端平台的經驗，熟悉容器化技術（如 Docker）與容器編排工具（如 Kubernetes）。並擁有DevOps 相關經驗與相關工具使用經驗（如：TerraForm）
- 對機器學習有基本了解，能與 ML 工程師團隊合作設計資料管線以支援模型訓練和部署。
- 有 ML 或 MLOps 相關經驗（例如：PyTorch, AirFlow, MLFlow, KubeFlow）
- 熟悉 Prometheus、Grafana 或其他監控工具，能對資料管線的效能進行監測與優化。

 <Calyx Tech Stack>

- Javascript/TypeScript
- NestJS
- React.js 
- MongoDB
- AWS
- Kubernetes
- Docker
- Terraform
- Kafka
- PyTorch, scikit-learn
- LoRaWAN",低風險,0.193
c1f39f57-17fb-401f-84b8-a5efc5469292,台灣百應生物科技股份有限公司,Data Engineer 資料工程師,資料科學家,"<職務內容>

- 設計與開發資料處理系統並撰寫相關文件
- 設計資料庫 schema 
- 開發Restful API (需與前端工程師協作, 實作出data pipeline相關dashboard所用到的API)
- 提升軟體系統品質（包括但不限於優化 DB 的讀取/寫入、提升系統 Reliability, Availability與Scalability）
- 提升團隊開發品質（包括但不限於優化開發流程、導入更好的開發工具、分享更好的開發經驗）
- 部屬/維運

<必備技能>

- 熟悉 Kafka、Pulsar、GCP Pub/Sub 或 AWS Kinesis 等分散式訊息佇列系統，用於設計和實現高效能的data pipeline。
- 熟練於處理大規模資料，能分析、處理遺漏值並轉換資料格式，為後續分析或模型訓練準備高品質的資料集。
- 熟悉 MongoDB 且能夠建構資料儲存方案並進行效能調整。
- 熟練使用 Python 或 TypeScript 進行資料相關的程式開發，並能使用 Git 進行版本控制。

< 加分技能 > ##依重要序排

- 擁有使用 AWS、GCP、Azure 等雲端平台的經驗，熟悉容器化技術（如 Docker）與容器編排工具（如 Kubernetes）。並擁有DevOps 相關經驗與相關工具使用經驗（如：TerraForm）
- 對機器學習有基本了解，能與 ML 工程師團隊合作設計資料管線以支援模型訓練和部署。
- 有 ML 或 MLOps 相關經驗（例如：PyTorch, AirFlow, MLFlow, KubeFlow）
- 熟悉 Prometheus、Grafana 或其他監控工具，能對資料管線的效能進行監測與優化。

 <Calyx Tech Stack>

- Javascript/TypeScript
- NestJS
- React.js 
- MongoDB
- AWS
- Kubernetes
- Docker
- Terraform
- Kafka
- PyTorch, scikit-learn
- LoRaWAN",低風險,0.203
c1f39f57-17fb-401f-84b8-a5efc5469292,台灣百應生物科技股份有限公司,Data Engineer 資料工程師,資料庫管理人員,"<職務內容>

- 設計與開發資料處理系統並撰寫相關文件
- 設計資料庫 schema 
- 開發Restful API (需與前端工程師協作, 實作出data pipeline相關dashboard所用到的API)
- 提升軟體系統品質（包括但不限於優化 DB 的讀取/寫入、提升系統 Reliability, Availability與Scalability）
- 提升團隊開發品質（包括但不限於優化開發流程、導入更好的開發工具、分享更好的開發經驗）
- 部屬/維運

<必備技能>

- 熟悉 Kafka、Pulsar、GCP Pub/Sub 或 AWS Kinesis 等分散式訊息佇列系統，用於設計和實現高效能的data pipeline。
- 熟練於處理大規模資料，能分析、處理遺漏值並轉換資料格式，為後續分析或模型訓練準備高品質的資料集。
- 熟悉 MongoDB 且能夠建構資料儲存方案並進行效能調整。
- 熟練使用 Python 或 TypeScript 進行資料相關的程式開發，並能使用 Git 進行版本控制。

< 加分技能 > ##依重要序排

- 擁有使用 AWS、GCP、Azure 等雲端平台的經驗，熟悉容器化技術（如 Docker）與容器編排工具（如 Kubernetes）。並擁有DevOps 相關經驗與相關工具使用經驗（如：TerraForm）
- 對機器學習有基本了解，能與 ML 工程師團隊合作設計資料管線以支援模型訓練和部署。
- 有 ML 或 MLOps 相關經驗（例如：PyTorch, AirFlow, MLFlow, KubeFlow）
- 熟悉 Prometheus、Grafana 或其他監控工具，能對資料管線的效能進行監測與優化。

 <Calyx Tech Stack>

- Javascript/TypeScript
- NestJS
- React.js 
- MongoDB
- AWS
- Kubernetes
- Docker
- Terraform
- Kafka
- PyTorch, scikit-learn
- LoRaWAN",低風險,0.2
c27552fa-0136-4aa0-b79a-591f67fe6ba6,友達光電股份有限公司,【智慧移動】Android APP軟體工程師-台北辦公室-R33,軟體工程師,"【公司願景】
友達光電以集團資源優勢讓車用顯示器再升級，將先進顯示技術如Micro LED、AmLED導入智慧車艙，並透過智慧座艙系統整合服務，以智慧化的人機互動顯示器與獨特座艙設計，作為實現智慧交通車載服務的差異化，為駕駛及乘客提供沉浸式感官體驗，創造未來汽車智慧座艙，打造除了家庭與職場之外的優質第三生活空間。

我們期待對於汽車有興趣，或想發揮專長打造心目中座艙的你/妳，加入我們的團隊。

為達成智慧座艙現階段的目標，期待具備以下專業與經驗的夥伴加入我們：

1.Android應用程式開發/維護/優化 
2.工具程式開發/維護/優化 
3.GUI開發/維護/優化 
4.程式的單元測試/整合測試之案例撰寫、執行及除錯 
5.新技術/方案之可行性研究 
6.軟體文件撰寫",低風險,0.173
c27552fa-0136-4aa0-b79a-591f67fe6ba6,友達光電股份有限公司,【智慧移動】Android APP軟體工程師-台北辦公室-R33,Android工程師,"【公司願景】
友達光電以集團資源優勢讓車用顯示器再升級，將先進顯示技術如Micro LED、AmLED導入智慧車艙，並透過智慧座艙系統整合服務，以智慧化的人機互動顯示器與獨特座艙設計，作為實現智慧交通車載服務的差異化，為駕駛及乘客提供沉浸式感官體驗，創造未來汽車智慧座艙，打造除了家庭與職場之外的優質第三生活空間。

我們期待對於汽車有興趣，或想發揮專長打造心目中座艙的你/妳，加入我們的團隊。

為達成智慧座艙現階段的目標，期待具備以下專業與經驗的夥伴加入我們：

1.Android應用程式開發/維護/優化 
2.工具程式開發/維護/優化 
3.GUI開發/維護/優化 
4.程式的單元測試/整合測試之案例撰寫、執行及除錯 
5.新技術/方案之可行性研究 
6.軟體文件撰寫",低風險,0.103
58e126d7-461b-402d-9834-33a84b1be780,宏齊科技股份有限公司,感測產品開發工程師,電子工程師,"1.感測IC封裝元件開發
2.VCSEL相關元件開發
3.紅外線相關應用產品開發
4. 2D/3D Sensing 應用元件開發
5.代工案設計評估導入",低風險,0.237
58e126d7-461b-402d-9834-33a84b1be780,宏齊科技股份有限公司,感測產品開發工程師,光電工程師,"1.感測IC封裝元件開發
2.VCSEL相關元件開發
3.紅外線相關應用產品開發
4. 2D/3D Sensing 應用元件開發
5.代工案設計評估導入",低風險,0.23
58e126d7-461b-402d-9834-33a84b1be780,宏齊科技股份有限公司,感測產品開發工程師,演算法工程師,"1.感測IC封裝元件開發
2.VCSEL相關元件開發
3.紅外線相關應用產品開發
4. 2D/3D Sensing 應用元件開發
5.代工案設計評估導入",低風險,0.225
2668d5c1-0b21-426b-b1e2-9c357625c87b,鴻海精密工業股份有限公司,數位孿生3D資產設計主管/資深工程師（HQA108）,3D建模師,"將創建工廠或醫院的數位孿生 3D 資產，例如環境、自動化設備、材質、燈光、用於搭建一個完整可模擬的 3D 數位孿生。
也將與軟體工程師協作，製作製造業產線或醫療流程模擬所需的物件模型
工作內容:
1.根據專案需求以設計軟體(PTC/Creo, Auto CAD, SketchUp...等)建立3D模型, 並導入Omniverse製作數位孿生
2.與客戶或產線設計師討論及協調, 優化導入Omniverse的3D模型及材質
3.與機械手臂廠商或產線自動化人員討論與協調, 對導入Omniverse的機械手臂模型進行調整和優化
4.協助軟體工程師設計與製作訓練 AI 所需之 3D 合成資料 (如：特定產線產品的瑕疵)",低風險,0.323
2668d5c1-0b21-426b-b1e2-9c357625c87b,鴻海精密工業股份有限公司,數位孿生3D資產設計主管/資深工程師（HQA108）,軟體工程師,"將創建工廠或醫院的數位孿生 3D 資產，例如環境、自動化設備、材質、燈光、用於搭建一個完整可模擬的 3D 數位孿生。
也將與軟體工程師協作，製作製造業產線或醫療流程模擬所需的物件模型
工作內容:
1.根據專案需求以設計軟體(PTC/Creo, Auto CAD, SketchUp...等)建立3D模型, 並導入Omniverse製作數位孿生
2.與客戶或產線設計師討論及協調, 優化導入Omniverse的3D模型及材質
3.與機械手臂廠商或產線自動化人員討論與協調, 對導入Omniverse的機械手臂模型進行調整和優化
4.協助軟體工程師設計與製作訓練 AI 所需之 3D 合成資料 (如：特定產線產品的瑕疵)",低風險,0.311
2668d5c1-0b21-426b-b1e2-9c357625c87b,鴻海精密工業股份有限公司,數位孿生3D資產設計主管/資深工程師（HQA108）,AI工程師,"將創建工廠或醫院的數位孿生 3D 資產，例如環境、自動化設備、材質、燈光、用於搭建一個完整可模擬的 3D 數位孿生。
也將與軟體工程師協作，製作製造業產線或醫療流程模擬所需的物件模型
工作內容:
1.根據專案需求以設計軟體(PTC/Creo, Auto CAD, SketchUp...等)建立3D模型, 並導入Omniverse製作數位孿生
2.與客戶或產線設計師討論及協調, 優化導入Omniverse的3D模型及材質
3.與機械手臂廠商或產線自動化人員討論與協調, 對導入Omniverse的機械手臂模型進行調整和優化
4.協助軟體工程師設計與製作訓練 AI 所需之 3D 合成資料 (如：特定產線產品的瑕疵)",低風險,0.313
3951a528-f0eb-45d0-9a45-11f068b9719d,小川實業有限公司,網站測試(兼職)人員 ★歡迎身心障人士,測試人員,"1. 負責 網站 / iOS / Android 用戶端應用的手動功能測試、相容性測試以及性能測試。
2. 執行系統相關測試，紀錄並回報測試結果。
3. 須具備耐心反覆測試。
4.一週上班3-4天。",中風險,0.353
3951a528-f0eb-45d0-9a45-11f068b9719d,小川實業有限公司,網站測試(兼職)人員 ★歡迎身心障人士,系統工程師,"1. 負責 網站 / iOS / Android 用戶端應用的手動功能測試、相容性測試以及性能測試。
2. 執行系統相關測試，紀錄並回報測試結果。
3. 須具備耐心反覆測試。
4.一週上班3-4天。",中風險,0.338
3951a528-f0eb-45d0-9a45-11f068b9719d,小川實業有限公司,網站測試(兼職)人員 ★歡迎身心障人士,軟韌體測試工程師,"1. 負責 網站 / iOS / Android 用戶端應用的手動功能測試、相容性測試以及性能測試。
2. 執行系統相關測試，紀錄並回報測試結果。
3. 須具備耐心反覆測試。
4.一週上班3-4天。",中風險,0.343
144c730b-e5dc-46ab-8916-2b80fbf1d825,精誠資訊股份有限公司,約聘-駐點工程師(法務部矯正署臺中戒治所)-B862,網路管理工程師,"1. 網路與資訊設備管理維護
2. 資訊機房環境與應用系統管理維護
3. 伺服主機及個人電腦設備作業系統漏洞修補、異常狀況排除
4. 例行事項操作：包括磁碟等媒體操作、系統備援、回復、狀況檢視等
5. 配合主管交辦及協助機關資安作業辦理",中風險,0.364
c98c7b27-5a60-478a-a6c7-1ce153dc05cb,日本NEC集團_統智科技股份有限公司,UIUX（SC課）,前端工程師,"【工作內容】
1.根據產品需求，設計高品質的 UI/UX 介面
2.梳理功能規格與使用者操作流程，製作 UI Flow，幫助團隊釐清流程細節
3.制定與維護 UI 元件庫與設計規範，確保團隊了解可使用的 UI 元件與原則，提升開發效率與產品一致性
4.與開發團隊協作，確保設計可行性，並在開發過程中持續調整與優化。
 
【必要條件】
1.擁有 UI/UX 設計相關經驗 2 年以上，能獨立負責 UI/UX 設計流程
2.熟悉 Figma，能夠建立 Variables、Components、Libraries、Templates，提升設計效率
3.熟悉 HTML/CSS/JavaScript 基礎概念，了解前端開發流程
4.能夠製作可擴充的 UI 元件，並撰寫設計規範
5.良好的邏輯思維與溝通能力，能清晰表達設計想法，並與跨部門團隊有效協作。
6.自我管理能力，能夠獨立規劃工作並交付高品質設計",低風險,0.294
b38235a3-d5ca-4815-a2dd-e7fd508b4311,登彥科技股份有限公司,機器人電腦視覺及 AI 演算法工程師,演算法工程師,"設計開發機器人演算法，包括：
視覺辨識，
運動控制，
路徑規劃，
交通管理，
SLAM 演算法",低風險,0.312
b38235a3-d5ca-4815-a2dd-e7fd508b4311,登彥科技股份有限公司,機器人電腦視覺及 AI 演算法工程師,軟體工程師,"設計開發機器人演算法，包括：
視覺辨識，
運動控制，
路徑規劃，
交通管理，
SLAM 演算法",低風險,0.311
dce16525-82b4-429f-ba64-d15d7df4a622,至上集團_至上電子股份有限公司,軟體工程師,電子工程師,"1.整車系統之CAN-bus資料解析軟體GUI撰寫。
2.通用型參數燒錄介面之軟體GUI撰寫。
3.PC前端GUI開發，包含對硬體連接的控件應用。
4.依需求以手機APP重新開發之軟體移植適應。
5.依需求配合開發控制演算法之模擬。
6.資料庫後台系統。
7.製作程式運作流程圖，協同系統工程師制定軟體功能。
8.通訊介面協作，包含Protocol設計，以CAN-bus或TCP/IP通訊連通其它系統。
9.其他主管交辦事項。",低風險,0.222
dce16525-82b4-429f-ba64-d15d7df4a622,至上集團_至上電子股份有限公司,軟體工程師,軟體工程師,"1.整車系統之CAN-bus資料解析軟體GUI撰寫。
2.通用型參數燒錄介面之軟體GUI撰寫。
3.PC前端GUI開發，包含對硬體連接的控件應用。
4.依需求以手機APP重新開發之軟體移植適應。
5.依需求配合開發控制演算法之模擬。
6.資料庫後台系統。
7.製作程式運作流程圖，協同系統工程師制定軟體功能。
8.通訊介面協作，包含Protocol設計，以CAN-bus或TCP/IP通訊連通其它系統。
9.其他主管交辦事項。",低風險,0.21
5d2e419c-7c23-4d3c-9824-49563f3282cc,日新軟體股份有限公司,【擴編】Software Engineer / Programmer (Full Stack) - 全端軟體工程師(Spring boot),軟體工程師,"工作內容:
- JAVA 系統開發/設計/維護
- 優化系統性能，保障系統的高可用性
- 配合專案需求及職務指派進行on call

技能需求:
- 四年以上Java開發經驗，熟悉Spring、Spring boot
- 對數據結構有扎實的理解
- 具備RDBMS、Redis、MongoDB、ELK和Kafka經驗
- 具有至少一種前端框架的經驗，熟悉Angular者佳
- 具有至少一種前端框架的經驗，熟悉Angular者佳
- 熟悉容器化技術，如Docker和Kubernetes，於開發與部署環境

若您覺得目前未符合上列工作能力經驗，可額外提供下列資料給我們，將作為邀請面試的評估參考:
  (1)作品集
  (2)課程心得
  (3)概念性驗證(Proof of Concept；POC)",低風險,0.177
5d2e419c-7c23-4d3c-9824-49563f3282cc,日新軟體股份有限公司,【擴編】Software Engineer / Programmer (Full Stack) - 全端軟體工程師(Spring boot),全端工程師,"工作內容:
- JAVA 系統開發/設計/維護
- 優化系統性能，保障系統的高可用性
- 配合專案需求及職務指派進行on call

技能需求:
- 四年以上Java開發經驗，熟悉Spring、Spring boot
- 對數據結構有扎實的理解
- 具備RDBMS、Redis、MongoDB、ELK和Kafka經驗
- 具有至少一種前端框架的經驗，熟悉Angular者佳
- 具有至少一種前端框架的經驗，熟悉Angular者佳
- 熟悉容器化技術，如Docker和Kubernetes，於開發與部署環境

若您覺得目前未符合上列工作能力經驗，可額外提供下列資料給我們，將作為邀請面試的評估參考:
  (1)作品集
  (2)課程心得
  (3)概念性驗證(Proof of Concept；POC)",低風險,0.176
86c44e38-afb0-499d-9282-7878955079d7,羅德利科技有限公司,【台南】助理工程師,資料庫管理人員,"1. 協助機台網路配置.設定作業
2. 完成公司及主管交辦事項",中風險,0.366
67a7b36a-d471-4969-a534-4320ce7a4955,上富科技有限公司,FAE 產品技術支援工程師,FAE工程師,"1.熟悉Espressif(樂鑫) IOT產品並有實務經驗者優先面談。
2.提供客戶適宜產品方案，解決客戶應用技術問題，並提供產品技術諮詢.。
3.提供客戶偵錯服務與技術支援，以協助發現並解決產品試產時所發生的問題。
4.提供客戶量產測試工具，分析並解決量產時發生的問題。",低風險,0.305
67a7b36a-d471-4969-a534-4320ce7a4955,上富科技有限公司,FAE 產品技術支援工程師,業務支援工程師,"1.熟悉Espressif(樂鑫) IOT產品並有實務經驗者優先面談。
2.提供客戶適宜產品方案，解決客戶應用技術問題，並提供產品技術諮詢.。
3.提供客戶偵錯服務與技術支援，以協助發現並解決產品試產時所發生的問題。
4.提供客戶量產測試工具，分析並解決量產時發生的問題。",低風險,0.309
67a7b36a-d471-4969-a534-4320ce7a4955,上富科技有限公司,FAE 產品技術支援工程師,網路管理工程師,"1.熟悉Espressif(樂鑫) IOT產品並有實務經驗者優先面談。
2.提供客戶適宜產品方案，解決客戶應用技術問題，並提供產品技術諮詢.。
3.提供客戶偵錯服務與技術支援，以協助發現並解決產品試產時所發生的問題。
4.提供客戶量產測試工具，分析並解決量產時發生的問題。",低風險,0.304
bdefb310-c945-4bf0-9a7b-7af1beb261e6,經典工程顧問有限公司,☉都市空間規劃及環境永續議題研究人員☉,景觀設計師,"／工作內容
◇ 對環境永續、城市降溫議題有興趣
◇ 基礎資料及文獻資料蒐集、田野調查
◇ 都市空間議題研究分析及策略研擬
◇ 相關空間圖面繪製
◇ 具美感、獨立思考、獨有觀察力
◇ 專家學者及民眾參與行動策劃
◇ 辦理主管交辦事項與行政事務

／條件要求
◇ 相關空間學系畢業 
◇ 具備Word、PPT、Excel文書作業及繪圖軟體（ Adobe Illustrator、Adobe InDesign、Adobe Photohop、SketchUp、AutoCAD、GIS等）操作能力
◇ 具良好溝通能力、學習意願與團隊合作精神
◇ 具備友善樂觀、積極靈活的做事態度與開放思考
◇ 工作地點：新北總公司

／科系要求
經教育部承認之國內外大學(含)大專以上學校（都市計畫、地政、建築、景觀等相關系所）畢業。

／擅長工作
Word、PPT、Excel文書作業及繪圖軟體（ Adobe Illustrator、Adobe InDesign、Adobe Photohop(具AutoCAD、GIS、SketchUp能力者尤佳)

將依已累積的專業工作能力以及對徵聘的工作職位契合度評估薪資，煩請告知預期薪資，倘若認為自己能力超出公告上限，也歡迎提出。",低風險,0.309
bdefb310-c945-4bf0-9a7b-7af1beb261e6,經典工程顧問有限公司,☉都市空間規劃及環境永續議題研究人員☉,都市／交通規劃人員,"／工作內容
◇ 對環境永續、城市降溫議題有興趣
◇ 基礎資料及文獻資料蒐集、田野調查
◇ 都市空間議題研究分析及策略研擬
◇ 相關空間圖面繪製
◇ 具美感、獨立思考、獨有觀察力
◇ 專家學者及民眾參與行動策劃
◇ 辦理主管交辦事項與行政事務

／條件要求
◇ 相關空間學系畢業 
◇ 具備Word、PPT、Excel文書作業及繪圖軟體（ Adobe Illustrator、Adobe InDesign、Adobe Photohop、SketchUp、AutoCAD、GIS等）操作能力
◇ 具良好溝通能力、學習意願與團隊合作精神
◇ 具備友善樂觀、積極靈活的做事態度與開放思考
◇ 工作地點：新北總公司

／科系要求
經教育部承認之國內外大學(含)大專以上學校（都市計畫、地政、建築、景觀等相關系所）畢業。

／擅長工作
Word、PPT、Excel文書作業及繪圖軟體（ Adobe Illustrator、Adobe InDesign、Adobe Photohop(具AutoCAD、GIS、SketchUp能力者尤佳)

將依已累積的專業工作能力以及對徵聘的工作職位契合度評估薪資，煩請告知預期薪資，倘若認為自己能力超出公告上限，也歡迎提出。",低風險,0.316
bdefb310-c945-4bf0-9a7b-7af1beb261e6,經典工程顧問有限公司,☉都市空間規劃及環境永續議題研究人員☉,其他資訊專業人員,"／工作內容
◇ 對環境永續、城市降溫議題有興趣
◇ 基礎資料及文獻資料蒐集、田野調查
◇ 都市空間議題研究分析及策略研擬
◇ 相關空間圖面繪製
◇ 具美感、獨立思考、獨有觀察力
◇ 專家學者及民眾參與行動策劃
◇ 辦理主管交辦事項與行政事務

／條件要求
◇ 相關空間學系畢業 
◇ 具備Word、PPT、Excel文書作業及繪圖軟體（ Adobe Illustrator、Adobe InDesign、Adobe Photohop、SketchUp、AutoCAD、GIS等）操作能力
◇ 具良好溝通能力、學習意願與團隊合作精神
◇ 具備友善樂觀、積極靈活的做事態度與開放思考
◇ 工作地點：新北總公司

／科系要求
經教育部承認之國內外大學(含)大專以上學校（都市計畫、地政、建築、景觀等相關系所）畢業。

／擅長工作
Word、PPT、Excel文書作業及繪圖軟體（ Adobe Illustrator、Adobe InDesign、Adobe Photohop(具AutoCAD、GIS、SketchUp能力者尤佳)

將依已累積的專業工作能力以及對徵聘的工作職位契合度評估薪資，煩請告知預期薪資，倘若認為自己能力超出公告上限，也歡迎提出。",低風險,0.301
8eba119a-c679-443d-93f4-b2e43409dc9a,舜禹有限公司,微軟Power Platform工程師,軟體工程師,"職位描述
我們正在尋找熟悉微軟Power Platform的技術專家，負責設計、開發與優化企業級低程式碼解決方案。您將與跨部門團隊合作，透過Power Apps、Power Automate、Power BI等工具提升流程自動化，驅動企業數位轉型。

工作內容
1.基於Power Platform（Power Apps、Power Automate、Power BI、Power Virtual Agents）開發客製化應用與自動化流程。
2.分析業務需求，設計高效低程式碼/無程式碼解決方案，縮短開發週期與成本。
3.整合Power Platform與外部系統（如Dynamics 365、SharePoint、SQL Server、第三方API等）。
4.優化解決方案效能，確保系統安全性、擴充性及使用者體驗。
5.撰寫技術文件，提供內部訓練與技術支援，協助團隊能力提升。
6.掌握Power Platform最新技術動態，探索創新應用場景。",低風險,0.163
88ed077e-c55b-4a6c-a3f7-b86a4c9be6f4,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,【資訊發展室】機房及網路管理人員,網路管理工程師,"加入【聖保祿醫院】:成就您的醫療夢想!

【聖保祿醫院】位於桃園市中心，擁有先進的醫療設備和一流的專業團隊，並以患者為中心、以人為本的服務理念，致力於為每一位患者提供最優質的醫療照護。

我們堅信，醫療不僅是一份工作，更是一份使命。
現在，我們誠摯邀請您加入我們的大家庭，在這裡您將有機會發揮自己的專業能力，共同實現您的職業夢想。

【工作條件】
學歷：學士學位以上畢業，相關科系如資訊、電子、通訊網絡等尤佳。
經歷：從事資訊機房管理一年以上經驗，或IT支援、相關資訊專案執行及維運背景。
技能：精通管理伺服主機、網路設備及資安相關設備之架設、管理和故障排除，熟悉Cisco網路設備、Linux/Unix作業系統尤佳。

【工作內容】
工作包含網絡規劃、網絡護運巡查及網絡協定管理、基礎設施管理(伺服器、存儲、防火牆等)，進行網路流量分析與優化、設備更新及緊急事件處理，並依循醫院資訊安全政策，完善相關設備、系統及流程符合規範。

【工作待遇】
依學經歷年資核敘
夜班津貼另計
三節獎金另計",中風險,0.404
88ed077e-c55b-4a6c-a3f7-b86a4c9be6f4,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,【資訊發展室】機房及網路管理人員,系統工程師,"加入【聖保祿醫院】:成就您的醫療夢想!

【聖保祿醫院】位於桃園市中心，擁有先進的醫療設備和一流的專業團隊，並以患者為中心、以人為本的服務理念，致力於為每一位患者提供最優質的醫療照護。

我們堅信，醫療不僅是一份工作，更是一份使命。
現在，我們誠摯邀請您加入我們的大家庭，在這裡您將有機會發揮自己的專業能力，共同實現您的職業夢想。

【工作條件】
學歷：學士學位以上畢業，相關科系如資訊、電子、通訊網絡等尤佳。
經歷：從事資訊機房管理一年以上經驗，或IT支援、相關資訊專案執行及維運背景。
技能：精通管理伺服主機、網路設備及資安相關設備之架設、管理和故障排除，熟悉Cisco網路設備、Linux/Unix作業系統尤佳。

【工作內容】
工作包含網絡規劃、網絡護運巡查及網絡協定管理、基礎設施管理(伺服器、存儲、防火牆等)，進行網路流量分析與優化、設備更新及緊急事件處理，並依循醫院資訊安全政策，完善相關設備、系統及流程符合規範。

【工作待遇】
依學經歷年資核敘
夜班津貼另計
三節獎金另計",中風險,0.437
88ed077e-c55b-4a6c-a3f7-b86a4c9be6f4,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,【資訊發展室】機房及網路管理人員,網路安全分析師,"加入【聖保祿醫院】:成就您的醫療夢想!

【聖保祿醫院】位於桃園市中心，擁有先進的醫療設備和一流的專業團隊，並以患者為中心、以人為本的服務理念，致力於為每一位患者提供最優質的醫療照護。

我們堅信，醫療不僅是一份工作，更是一份使命。
現在，我們誠摯邀請您加入我們的大家庭，在這裡您將有機會發揮自己的專業能力，共同實現您的職業夢想。

【工作條件】
學歷：學士學位以上畢業，相關科系如資訊、電子、通訊網絡等尤佳。
經歷：從事資訊機房管理一年以上經驗，或IT支援、相關資訊專案執行及維運背景。
技能：精通管理伺服主機、網路設備及資安相關設備之架設、管理和故障排除，熟悉Cisco網路設備、Linux/Unix作業系統尤佳。

【工作內容】
工作包含網絡規劃、網絡護運巡查及網絡協定管理、基礎設施管理(伺服器、存儲、防火牆等)，進行網路流量分析與優化、設備更新及緊急事件處理，並依循醫院資訊安全政策，完善相關設備、系統及流程符合規範。

【工作待遇】
依學經歷年資核敘
夜班津貼另計
三節獎金另計",中風險,0.391
095b3b5e-e611-46aa-8496-1cf1c2ab1aa0,百滋國際股份有限公司,資訊部數位管理師,MIS／網管主管,"我們是知名的北歐時尚消費性電子產品集團 Pezcrown 百滋國際，代理許多兼具科技與時尚的知名品牌，包含 Marshall, Urbanears, Sudio, Happy Plugs, Gaston Luga, Adidas 等，並擁有自營北歐電子時尚選品店 Urban Units、延伸品牌北歐風咖啡廳 UUCAFE 及自有奢華新健康品牌 THORA，我們的目標是帶領消費者將品味與流行體現在日常生活中，提供超越客戶期望的服務。

你是技術控嗎？熱愛解決問題並讓系統運行得更順暢嗎？我們正在尋找一位對技術、數據和流程改進充滿熱情的人，來加入我們團隊，幫助我們精簡運作，讓每個工作變得更有效率、更順利、更有趣、更快速~我們樂於嘗試多樣化的AI工具，幫助我們達到這些目標。

Visit our website: https://www.pezcrown.com/

【工作內容】
1. AI工具推廣：協助團隊更深入地理解和使用AI工具，透過培訓和支援，確保團隊充分利用AI技術，提升工作效率。
2. 數據前處理： 清理和處理大量數據，確保資料品質，以支援機器學習(AI)模型的訓練和測試。
3. 精熟 Ubuntu 相關設定、Docker使用與管理
4. 程式語言:  精通 SQL 語法熟練運用 SQL 在各種關聯式資料庫中操作和分析數據、Python能在模型開發、數據處理和自動化上高效工作。
5. 查看設備日誌並分析網絡安全事件的根本原因
6. 網絡安全漏洞評估和修補
7. 防止病毒和端點安全系統管理和故障排除
8. Windows server更新與管理(AWS)
9. 計劃和主導網路安全相關稽核活動
10. 協助制訂系統規劃書、系統規範與規格書。
11. 促進系統之自動化規劃與建置
12. 維護現有軟體程式的修改與除錯管理

【專業技能】
1.熟悉SQL
2.熟悉Python
3.相關經驗至少2年以上者 

【超級加分】
1.有撰寫Php的經驗
2.曾經使用過AWS、Linux等經驗者

如果你擁有以下特質，請不要猶豫
1. 熱衷於解決問題，勇於面對挑戰。
2. 樂於學習新的專業技能，並不斷自我提升。
3. 享受團隊合作與知識分享，願意與他人共同成長。

為什麼你會愛上這份工作？
• 成為技術創新的關鍵角色 
• 與有趣且具有前瞻性的團隊合作 
• 參與令人興奮且突破現狀的項目 
• 彈性工作環境，提供成長空間 
如果你準備好推動創新並保持我們的系統處於最佳狀態，我們期待你的加入！",低風險,0.311
